location,type,variable,project,experiment,frequency
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp26/tx_CORDEX-WAS_rcp26_mon_200601-210012.nc,opendap,tx,CORDEX-WAS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp26/rx1day_CORDEX-WAS_rcp26_mon_200601-210012.nc,opendap,rx1day,CORDEX-WAS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp26/sfcwind_CORDEX-WAS_rcp26_mon_200601-210012.nc,opendap,sfcwind,CORDEX-WAS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp26/tx40ba_CORDEX-WAS_rcp26_mon_200601-210012.nc,opendap,tx40ba,CORDEX-WAS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp26/rx5day_CORDEX-WAS_rcp26_mon_200601-210012.nc,opendap,rx5day,CORDEX-WAS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp26/tx40_CORDEX-WAS_rcp26_mon_200601-210012.nc,opendap,tx40,CORDEX-WAS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp26/hd_CORDEX-WAS_rcp26_yr_2006-2100.nc,opendap,hd,CORDEX-WAS,rcp26,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp26/t_CORDEX-WAS_rcp26_mon_200601-210012.nc,opendap,t,CORDEX-WAS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp26/cd_CORDEX-WAS_rcp26_yr_2006-2100.nc,opendap,cd,CORDEX-WAS,rcp26,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp26/tx35ba_CORDEX-WAS_rcp26_mon_200601-210012.nc,opendap,tx35ba,CORDEX-WAS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/pr_CORDEX-WAS_rcp45_mon_200601-210012.nc,opendap,pr,CORDEX-WAS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/cd_CORDEX-WAS_rcp45_yr_2006-2100.nc,opendap,cd,CORDEX-WAS,rcp45,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/t_CORDEX-WAS_rcp45_mon_200601-210012.nc,opendap,t,CORDEX-WAS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/hd_CORDEX-WAS_rcp45_yr_2006-2100.nc,opendap,hd,CORDEX-WAS,rcp45,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/rx5day_CORDEX-WAS_rcp45_mon_200601-210012.nc,opendap,rx5day,CORDEX-WAS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/fd_CORDEX-WAS_rcp45_mon_200601-210012.nc,opendap,fd,CORDEX-WAS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/sfcwind_CORDEX-WAS_rcp45_mon_200601-210012.nc,opendap,sfcwind,CORDEX-WAS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/tx40_CORDEX-WAS_rcp45_mon_200601-210012.nc,opendap,tx40,CORDEX-WAS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/txx_CORDEX-WAS_rcp45_mon_200601-210012.nc,opendap,txx,CORDEX-WAS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/spi6_CORDEX-WAS_rcp45_mon_200601-210012.nc,opendap,spi6,CORDEX-WAS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/tn_CORDEX-WAS_rcp45_mon_200601-210012.nc,opendap,tn,CORDEX-WAS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/tnn_CORDEX-WAS_rcp45_mon_200601-210012.nc,opendap,tnn,CORDEX-WAS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/tx_CORDEX-WAS_rcp45_mon_200601-210012.nc,opendap,tx,CORDEX-WAS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/tx35_CORDEX-WAS_rcp45_mon_200601-210012.nc,opendap,tx35,CORDEX-WAS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/rx1day_CORDEX-WAS_rcp45_mon_200601-210012.nc,opendap,rx1day,CORDEX-WAS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-WAS/rcp45/cdd_CORDEX-WAS_rcp45_yr_2006-2100.nc,opendap,cdd,CORDEX-WAS,rcp45,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/txx_CORDEX-AFR_historical_mon_197001-200512.nc,opendap,txx,CORDEX-AFR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/cdd_CORDEX-AFR_historical_yr_1970-2005.nc,opendap,cdd,CORDEX-AFR,historical,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/fd_CORDEX-AFR_historical_mon_197001-200512.nc,opendap,fd,CORDEX-AFR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/spi6_CORDEX-AFR_historical_mon_197001-200512.nc,opendap,spi6,CORDEX-AFR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/tx_CORDEX-AFR_historical_mon_197001-200512.nc,opendap,tx,CORDEX-AFR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/rx5day_CORDEX-AFR_historical_mon_197001-200512.nc,opendap,rx5day,CORDEX-AFR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/tx40_CORDEX-AFR_historical_mon_197001-200512.nc,opendap,tx40,CORDEX-AFR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/rx1day_CORDEX-AFR_historical_mon_197001-200512.nc,opendap,rx1day,CORDEX-AFR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/tx35_CORDEX-AFR_historical_mon_197001-200512.nc,opendap,tx35,CORDEX-AFR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/tx35ba_CORDEX-AFR_historical_mon_197001-200512.nc,opendap,tx35ba,CORDEX-AFR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/hd_CORDEX-AFR_historical_yr_1970-2005.nc,opendap,hd,CORDEX-AFR,historical,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/pr_CORDEX-AFR_historical_mon_197001-200512.nc,opendap,pr,CORDEX-AFR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/tn_CORDEX-AFR_historical_mon_197001-200512.nc,opendap,tn,CORDEX-AFR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/sfcwind_CORDEX-AFR_historical_mon_197001-200512.nc,opendap,sfcwind,CORDEX-AFR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/tx40ba_CORDEX-AFR_historical_mon_197001-200512.nc,opendap,tx40ba,CORDEX-AFR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/tnn_CORDEX-AFR_historical_mon_197001-200512.nc,opendap,tnn,CORDEX-AFR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/cd_CORDEX-AFR_historical_yr_1970-2005.nc,opendap,cd,CORDEX-AFR,historical,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/historical/t_CORDEX-AFR_historical_mon_197001-200512.nc,opendap,t,CORDEX-AFR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/tn_CORDEX-AFR_rcp85_mon_200601-210012.nc,opendap,tn,CORDEX-AFR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/pr_CORDEX-AFR_rcp85_mon_200601-210012.nc,opendap,pr,CORDEX-AFR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/fd_CORDEX-AFR_rcp85_mon_200601-210012.nc,opendap,fd,CORDEX-AFR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/txx_CORDEX-AFR_rcp85_mon_200601-210012.nc,opendap,txx,CORDEX-AFR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/t_CORDEX-AFR_rcp85_mon_200601-210012.nc,opendap,t,CORDEX-AFR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/tx35ba_CORDEX-AFR_rcp85_mon_200601-210012.nc,opendap,tx35ba,CORDEX-AFR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/cd_CORDEX-AFR_rcp85_yr_2006-2100.nc,opendap,cd,CORDEX-AFR,rcp85,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/tx40_CORDEX-AFR_rcp85_mon_200601-210012.nc,opendap,tx40,CORDEX-AFR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/hd_CORDEX-AFR_rcp85_yr_2006-2100.nc,opendap,hd,CORDEX-AFR,rcp85,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/rx1day_CORDEX-AFR_rcp85_mon_200601-210012.nc,opendap,rx1day,CORDEX-AFR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/tnn_CORDEX-AFR_rcp85_mon_200601-210012.nc,opendap,tnn,CORDEX-AFR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/tx40ba_CORDEX-AFR_rcp85_mon_200601-210012.nc,opendap,tx40ba,CORDEX-AFR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/tx_CORDEX-AFR_rcp85_mon_200601-210012.nc,opendap,tx,CORDEX-AFR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/tx35_CORDEX-AFR_rcp85_mon_200601-210012.nc,opendap,tx35,CORDEX-AFR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/rx5day_CORDEX-AFR_rcp85_mon_200601-210012.nc,opendap,rx5day,CORDEX-AFR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/sfcwind_CORDEX-AFR_rcp85_mon_200601-210012.nc,opendap,sfcwind,CORDEX-AFR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/cdd_CORDEX-AFR_rcp85_yr_2006-2100.nc,opendap,cdd,CORDEX-AFR,rcp85,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp85/spi6_CORDEX-AFR_rcp85_mon_200601-210012.nc,opendap,spi6,CORDEX-AFR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/tnn_CORDEX-AFR_rcp26_mon_200601-210012.nc,opendap,tnn,CORDEX-AFR,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/pr_CORDEX-AFR_rcp26_mon_200601-210012.nc,opendap,pr,CORDEX-AFR,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/hd_CORDEX-AFR_rcp26_yr_2006-2100.nc,opendap,hd,CORDEX-AFR,rcp26,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/tx40_CORDEX-AFR_rcp26_mon_200601-210012.nc,opendap,tx40,CORDEX-AFR,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/cdd_CORDEX-AFR_rcp26_yr_2006-2100.nc,opendap,cdd,CORDEX-AFR,rcp26,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/txx_CORDEX-AFR_rcp26_mon_200601-210012.nc,opendap,txx,CORDEX-AFR,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/tx35_CORDEX-AFR_rcp26_mon_200601-210012.nc,opendap,tx35,CORDEX-AFR,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/tn_CORDEX-AFR_rcp26_mon_200601-210012.nc,opendap,tn,CORDEX-AFR,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/tx40ba_CORDEX-AFR_rcp26_mon_200601-210012.nc,opendap,tx40ba,CORDEX-AFR,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/t_CORDEX-AFR_rcp26_mon_200601-210012.nc,opendap,t,CORDEX-AFR,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/fd_CORDEX-AFR_rcp26_mon_200601-210012.nc,opendap,fd,CORDEX-AFR,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/rx5day_CORDEX-AFR_rcp26_mon_200601-210012.nc,opendap,rx5day,CORDEX-AFR,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/tx_CORDEX-AFR_rcp26_mon_200601-210012.nc,opendap,tx,CORDEX-AFR,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/sfcwind_CORDEX-AFR_rcp26_mon_200601-210012.nc,opendap,sfcwind,CORDEX-AFR,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/rx1day_CORDEX-AFR_rcp26_mon_200601-210012.nc,opendap,rx1day,CORDEX-AFR,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/spi6_CORDEX-AFR_rcp26_mon_200601-210012.nc,opendap,spi6,CORDEX-AFR,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/cd_CORDEX-AFR_rcp26_yr_2006-2100.nc,opendap,cd,CORDEX-AFR,rcp26,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp26/tx35ba_CORDEX-AFR_rcp26_mon_200601-210012.nc,opendap,tx35ba,CORDEX-AFR,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/fd_CORDEX-AFR_rcp45_mon_200601-210012.nc,opendap,fd,CORDEX-AFR,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/tx35_CORDEX-AFR_rcp45_mon_200601-210012.nc,opendap,tx35,CORDEX-AFR,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/rx1day_CORDEX-AFR_rcp45_mon_200601-210012.nc,opendap,rx1day,CORDEX-AFR,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/sfcwind_CORDEX-AFR_rcp45_mon_200601-210012.nc,opendap,sfcwind,CORDEX-AFR,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/tnn_CORDEX-AFR_rcp45_mon_200601-210012.nc,opendap,tnn,CORDEX-AFR,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/txx_CORDEX-AFR_rcp45_mon_200601-210012.nc,opendap,txx,CORDEX-AFR,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/tx_CORDEX-AFR_rcp45_mon_200601-210012.nc,opendap,tx,CORDEX-AFR,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/rx5day_CORDEX-AFR_rcp45_mon_200601-210012.nc,opendap,rx5day,CORDEX-AFR,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/pr_CORDEX-AFR_rcp45_mon_200601-210012.nc,opendap,pr,CORDEX-AFR,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/hd_CORDEX-AFR_rcp45_yr_2006-2100.nc,opendap,hd,CORDEX-AFR,rcp45,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/t_CORDEX-AFR_rcp45_mon_200601-210012.nc,opendap,t,CORDEX-AFR,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/tn_CORDEX-AFR_rcp45_mon_200601-210012.nc,opendap,tn,CORDEX-AFR,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/spi6_CORDEX-AFR_rcp45_mon_200601-210012.nc,opendap,spi6,CORDEX-AFR,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/cd_CORDEX-AFR_rcp45_yr_2006-2100.nc,opendap,cd,CORDEX-AFR,rcp45,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/tx40_CORDEX-AFR_rcp45_mon_200601-210012.nc,opendap,tx40,CORDEX-AFR,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AFR/rcp45/cdd_CORDEX-AFR_rcp45_yr_2006-2100.nc,opendap,cdd,CORDEX-AFR,rcp45,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/historical/pr_CORDEX-ANT_historical_mon_197001-200512.nc,netcdf,pr,CORDEX-ANT,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/historical/tn_CORDEX-ANT_historical_mon_197001-200512.nc,netcdf,tn,CORDEX-ANT,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/historical/rx1day_CORDEX-ANT_historical_mon_197001-200512.nc,netcdf,rx1day,CORDEX-ANT,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/historical/tx_CORDEX-ANT_historical_mon_197001-200512.nc,netcdf,tx,CORDEX-ANT,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/historical/txx_CORDEX-ANT_historical_mon_197001-200512.nc,netcdf,txx,CORDEX-ANT,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/historical/tnn_CORDEX-ANT_historical_mon_197001-200512.nc,netcdf,tnn,CORDEX-ANT,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/historical/sfcwind_CORDEX-ANT_historical_mon_197001-200512.nc,netcdf,sfcwind,CORDEX-ANT,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/historical/cdd_CORDEX-ANT_historical_yr_1970-2005.nc,netcdf,cdd,CORDEX-ANT,historical,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/historical/t_CORDEX-ANT_historical_mon_197001-200512.nc,netcdf,t,CORDEX-ANT,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/historical/rx5day_CORDEX-ANT_historical_mon_197001-200512.nc,netcdf,rx5day,CORDEX-ANT,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/rcp85/cdd_CORDEX-ANT_rcp85_yr_2006-2100.nc,netcdf,cdd,CORDEX-ANT,rcp85,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/rcp85/t_CORDEX-ANT_rcp85_mon_200601-210012.nc,netcdf,t,CORDEX-ANT,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/rcp85/txx_CORDEX-ANT_rcp85_mon_200601-210012.nc,netcdf,txx,CORDEX-ANT,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/rcp85/tx_CORDEX-ANT_rcp85_mon_200601-210012.nc,netcdf,tx,CORDEX-ANT,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/rcp85/rx5day_CORDEX-ANT_rcp85_mon_200601-210012.nc,netcdf,rx5day,CORDEX-ANT,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/rcp85/tnn_CORDEX-ANT_rcp85_mon_200601-210012.nc,netcdf,tnn,CORDEX-ANT,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/rcp85/tn_CORDEX-ANT_rcp85_mon_200601-210012.nc,netcdf,tn,CORDEX-ANT,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/rcp85/pr_CORDEX-ANT_rcp85_mon_200601-210012.nc,netcdf,pr,CORDEX-ANT,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/rcp85/rx1day_CORDEX-ANT_rcp85_mon_200601-210012.nc,netcdf,rx1day,CORDEX-ANT,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/rcp85/sfcwind_CORDEX-ANT_rcp85_mon_200601-210012.nc,netcdf,sfcwind,CORDEX-ANT,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/rcp45/pr_CORDEX-ANT_rcp45_mon_200601-210012.nc,netcdf,pr,CORDEX-ANT,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/rcp45/tx_CORDEX-ANT_rcp45_mon_200601-210012.nc,netcdf,tx,CORDEX-ANT,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/rcp45/tn_CORDEX-ANT_rcp45_mon_200601-210012.nc,netcdf,tn,CORDEX-ANT,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/rcp45/rx5day_CORDEX-ANT_rcp45_mon_200601-210012.nc,netcdf,rx5day,CORDEX-ANT,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ANT/rcp45/cdd_CORDEX-ANT_rcp45_yr_2006-2100.nc,netcdf,cdd,CORDEX-ANT,rcp45,yr
